id,article_id,comment_counter,comment_id,text,reactions,post_time,author,replies
246,10030963,source2_10030963_38_7,180704_0," There is no reason for any public sector benefits to be higher than what is provided under labour legislation. If labour legislation is insufficient then change the labour legislation for everybody.No more two tier pensions, healthcare, benefits and working conditions for public sector employees.",{},"Mar 22, 2013",joannie.w,No
247,10030963,source2_10030963_38_8,180704_0, joannie_w: Labour legislation provides for minimum wage. Are you suggesting that e.g. deputy ministers should work for minimum wage?,{},"Mar 23, 2013",Western woods,No
248,10030963,source2_10030963_39,369519_0,Perhaps government workers should take some unpaid 'Rae Days'. if it's good enough for Globe staff then it should work for the government folks.,{},"Mar 21, 2013",Glenn Fiddich,No
249,10030963,source2_10030963_40,826996_0,"Politics:&quot;the science that deals with the distribution, and consumption of goods and services through expropriation, theft, inflation, threats, fines, incarceration, torture and murder finally culminating in the frenzied crescendo of war, for the material welfare of certain influential allies, supporters, employees and voting blocks.&quot;",{},"Mar 21, 2013",Government is the Problem,No
250,10030963,source2_10030963_41,004451_0,"I agree...all unions should be banned from municipalities,provincial and federal levels!",{},"Mar 21, 2013",Vicki122,Yes
251,10030963,source2_10030963_41_0,004451_0,You can't ban unions.,{},"Mar 21, 2013",ManCityFC,No
252,10030963,source2_10030963_42,365333_0,"Maybe if you'd taken a sick day on the days you plagiarised other people's work, interwoven with your own drivel, and passed it off as you own.",{},"Mar 21, 2013",QueeerAvenger,No
253,10030963,source2_10030963_43,073102_0,"Leave the sick leaves alone. Hopeless PC Government, even with all those cuts, we are still at $30B. It sounded exactly like the deficits in the Mulroney era. The Liberal of Justin Trudeau is coming and watch what he will do.",{},"Mar 21, 2013",P Shing,Yes
254,10030963,source2_10030963_43_0,073102_0,"Um, what his father did ? Increase spending by 1100% and Triple the debt all in a single decade",{},"Mar 21, 2013",foley12,No
255,10030963,source2_10030963_44,935389_0,Another reminder why I can't bear to pay for g&amp;m content. So full of junk. I hardly ever visit this site anymore and when I do I'm always disappointed.,{},"Mar 21, 2013",DRVRAGE,Yes
256,10030963,source2_10030963_44_0,935389_0,What will you do all day at your public sector job besides read G&amp;M?,{},"Mar 21, 2013",Gordon.Gecko,No
257,10030963,source2_10030963_44_1,935389_0, then don't ......I'd hate to see a guy's blood pressure go up.....take a walk....go swimming,{},"Mar 21, 2013",redrider,No
258,10030963,source2_10030963_45,605702_0,If you want to freeze ...and maybe lower the costs of Government. ....freeze all public service salaries/wages....review benifits...like every second Friday off...and accumulated sick days....Public service employees make two or three times as much as their private sector counterparts....Perks are just not defendable....You want taxes to stop rising...or even go down.....look at cost of public sector employees' wages and benifits...ENOUGHT !!!,{},"Mar 21, 2013",redrider,Yes
259,10030963,source2_10030963_45_0,605702_0,They make 2-3 times as much as private sector counterparts?You've been reading too many CFIB handouts!,{},"Mar 21, 2013",john2012,No
260,10030963,source2_10030963_46,807509_0,"Having been a manager in a public service position I can attest to the fact that actually being able to responsibly &quot;manage&quot; is made virtually impossible by the myriad of rules in place that constantly thwart best efforts and best practices. It is not impossible to shed incompetent employees but the process in place to do so is cumbersome and leads to a toxic work environment. And yet, with every new government the politicians pledge to manage more responsibly, a promise that is immediately downloaded onto the backs of the very managers whose hands they have tied!",{},"Mar 21, 2013",8ball1,Yes
261,10030963,source2_10030963_46_0,807509_0,"I managed a union workplace for many years as well, although it was in the private sector. When I would read about excellence in culture based on real life examples, I would be envious. I had also managed the same type of business that was not union for many years previously and enjoyed the sense of &quot;partnership&quot; between management and employees, like we both wanted the same things.Definition of parasite ... an organism that attaches itself to a host organism in a relationship where only one party benefits. This doesn't fully describe a public employee, of course, but in some ways it does. The entitlements that our dear leaders have bestowed when the parasites have threatened to destroy the host is unreal. The dear leaders themselves don't have the high ground because they too have gorged on the host (the tax payers).By all standards of business measurements, government business is far and away the largest business segment in the country. It has the largest budgets, the largest cash flows, and the largest employees base. It is an enormous, out of control, beast and it has us at its mercy.",{},"Mar 21, 2013",social skeptic,No
262,10030963,source2_10030963_46_1,807509_0," Government are too big, trying to do too much.",{},"Mar 21, 2013",ManCityFC,No
263,10030963,source2_10030963_46_2,807509_0," Joe_M: politicians set the rules, public service managers are stuck with implementing them. Don't confuse the two.",{},"Mar 21, 2013",random_dude,No
264,10030963,source2_10030963_46_3,807509_0," random dude: I was about to post similar advice to JOE_M, that Management as he refers to them is usually headed by a Deputy Minister who does the Minister/Government's bidding or is the first to be replaced and often is vulnerable to losing the job simply as a result of a change of government and perceptions that the Deputy favoured the previous party.More and more I am beginning to understand why the clueless in this country continue to support the Conservative Party whose policies least benefit the constituency that votes for them.",{},"Mar 21, 2013",BuckSaver,No
